id,label
2999,20
3000,19
3001,38
3002,13
3003,162
3004,54
3005,70
3006,38
3007,70
3008,4
3009,109
3010,14
3011,13
3012,176
3013,29
3014,21
3015,160
3016,179
3017,94
3018,85
3019,115
3020,176
3021,176
3022,31
3023,47
3024,20
3025,155
3026,85
3027,16
3028,24
3029,20
3030,46
3031,124
3032,16
3033,109
3034,22
3035,115
3036,95
3037,101
3038,14
3039,179
3040,37
3041,124
3042,14
3043,37
3044,73
3045,176
3046,125
3047,23
3048,13
3049,60
3050,59
3051,70
3052,113
3053,85
3054,113
3055,53
3056,126
3057,85
3058,74
3059,14
3060,87
3061,14
3062,1
3063,21
3064,60
3065,65
3066,14
3067,38
3068,22
3069,31
3070,14
3071,170
3072,113
3073,113
3074,94
3075,9
3076,15
3077,3
3078,115
3079,9
3080,19
3081,124
3082,124
3083,30
3084,37
3085,109
3086,150
3087,31
3088,93
3089,68
3090,15
3091,19
3092,38
3093,109
3094,123
3095,12
3096,94
3097,13
3098,31
3099,27
3100,172
3101,38
3102,123
3103,94
3104,37
3105,158
3106,181
3107,3
3108,12
3109,30
3110,153
3111,73
3112,14
3113,47
3114,63
3115,37
3116,96
3117,37
3118,22
3119,19
3120,14
3121,31
3122,18
3123,37
3124,181
3125,70
3126,148
3127,3
3128,21
3129,93
3130,118
3131,13
3132,93
3133,84
3134,87
3135,153
3136,72
3137,13
3138,14
3139,37
3140,19
3141,126
3142,81
3143,40
3144,31
3145,111
3146,17
3147,134
3148,13
3149,38
3150,115
3151,15
3152,12
3153,37
3154,172
3155,160
3156,70
3157,121
3158,30
3159,72
3160,31
3161,153
3162,111
3163,60
3164,153
3165,37
3166,55
3167,170
3168,53
3169,176
3170,14
3171,113
3172,148
3173,148
3174,153
3175,14
3176,54
3177,30
3178,47
3179,176
3180,61
3181,76
3182,126
3183,14
3184,60
3185,53
3186,37
3187,14
3188,12
3189,30
3190,153
3191,46
3192,20
3193,38
3194,85
3195,179
3196,17
3197,31
3198,19
3199,37
3200,113
3201,54
3202,41
3203,14
3204,162
3205,109
3206,77
3207,81
3208,170
3209,4
3210,41
3211,109
3212,15
3213,47
3214,27
3215,31
3216,77
3217,18
3218,5
3219,14
3220,176
3221,138
3222,124
3223,108
3224,158
3225,37
3226,70
3227,53
3228,31
3229,124
3230,167
3231,54
3232,20
3233,43
3234,87
3235,153
3236,113
3237,192
3238,31
3239,14
3240,59
3241,28
3242,30
3243,31
3244,167
3245,124
3246,113
3247,53
3248,87
3249,14
3250,169
3251,59
3252,22
3253,26
3254,20
3255,176
3256,158
3257,31
3258,19
3259,31
3260,70
3261,176
3262,13
3263,81
3264,181
3265,14
3266,94
3267,94
3268,20
3269,70
3270,85
3271,109
3272,9
3273,46
3274,10
3275,37
3276,85
3277,39
3278,51
3279,12
3280,35
3281,91
3282,13
3283,13
3284,109
3285,14
3286,31
3287,48
3288,4
3289,109
3290,22
3291,31
3292,148
3293,170
3294,30
3295,47
3296,3
3297,38
3298,96
3299,101
3300,14
3301,176
3302,84
3303,37
3304,14
3305,87
3306,37
3307,111
3308,147
3309,14
3310,23
3311,4
3312,14
3313,109
3314,13
3315,108
3316,63
3317,138
3318,27
3319,68
3320,14
3321,84
3322,72
3323,13
3324,35
3325,74
3326,77
3327,53
3328,108
3329,31
3330,19
3331,85
3332,14
3333,148
3334,90
3335,75
3336,93
3337,113
3338,37
3339,113
3340,153
3341,39
3342,43
3343,131
3344,73
3345,22
3346,54
3347,1
3348,81
3349,37
3350,30
3351,73
3352,126
3353,160
3354,30
3355,52
3356,77
3357,124
3358,28
3359,181
3360,3
3361,9
3362,51
3363,15
3364,47
3365,47
3366,91
3367,19
3368,19
3369,130
3370,9
3371,176
3372,37
3373,60
3374,148
3375,134
3376,181
3377,64
3378,20
3379,70
3380,30
3381,14
3382,37
3383,42
3384,64
3385,22
3386,85
3387,179
3388,42
3389,113
3390,37
3391,60
3392,155
3393,70
3394,109
3395,148
3396,37
3397,47
3398,14
3399,55
3400,128
3401,20
3402,14
3403,74
3404,80
3405,14
3406,55
3407,37
3408,38
3409,31
3410,13
3411,15
3412,59
3413,47
3414,113
3415,14
3416,160
3417,111
3418,94
3419,109
3420,14
3421,63
3422,153
3423,18
3424,93
3425,106
3426,63
3427,146
3428,126
3429,9
3430,75
3431,19
3432,61
3433,1
3434,13
3435,160
3436,63
3437,85
3438,61
3439,124
3440,64
3441,53
3442,95
3443,37
3444,60
3445,158
3446,181
3447,67
3448,67
3449,109
3450,14
3451,29
3452,37
3453,31
3454,22
3455,30
3456,113
3457,19
3458,20
3459,91
3460,25
3461,121
3462,153
3463,73
3464,13
3465,114
3466,15
3467,109
3468,20
3469,124
3470,153
3471,73
3472,113
3473,14
3474,77
3475,53
3476,37
3477,31
3478,113
3479,64
3480,4
3481,109
3482,33
3483,80
3484,88
3485,14
3486,14
3487,33
3488,53
3489,123
3490,70
3491,109
3492,4
3493,134
3494,30
3495,47
3496,26
3497,111
3498,68
3499,13
3500,115
3501,109
3502,153
3503,14
3504,77
3505,54
3506,22
3507,26
3508,55
3509,111
3510,33
3511,14
3512,37
3513,81
3514,60
3515,15
3516,94
3517,27
3518,37
3519,111
3520,20
3521,99
3522,167
3523,20
3524,33
3525,37
3526,50
3527,59
3528,14
3529,96
3530,27
3531,94
3532,15
3533,167
3534,27
3535,33
3536,54
3537,72
3538,37
3539,181
3540,31
3541,47
3542,17
3543,31
3544,14
3545,17
3546,14
3547,158
3548,113
3549,16
3550,47
3551,70
3552,12
3553,98
3554,112
3555,181
3556,14
3557,14
3558,109
3559,14
3560,99
3561,113
3562,70
3563,70
3564,113
3565,113
3566,13
3567,29
3568,160
3569,20
3570,113
3571,113
3572,14
3573,64
3574,1
3575,108
3576,123
3577,37
3578,22
3579,53
3580,148
3581,6
3582,70
3583,17
3584,59
3585,14
3586,23
3587,32
3588,14
3589,27
3590,34
3591,4
3592,53
3593,47
3594,81
3595,63
3596,53
3597,160
3598,70
3599,20
3600,31
3601,73
3602,155
3603,20
3604,61
3605,54
3606,126
3607,160
3608,13
3609,70
3610,61
3611,37
3612,172
3613,55
3614,55
3615,85
3616,30
3617,37
3618,44
3619,169
3620,84
3621,20
3622,47
3623,37
3624,60
3625,55
3626,43
3627,160
3628,192
3629,125
3630,47
3631,77
3632,99
3633,158
3634,169
3635,26
3636,148
3637,47
3638,37
3639,113
3640,51
3641,31
3642,16
3643,37
3644,173
3645,176
3646,111
3647,27
3648,14
3649,14
3650,126
3651,74
3652,73
3653,29
3654,47
3655,94
3656,47
3657,12
3658,64
3659,38
3660,14
3661,68
3662,14
3663,15
3664,73
3665,10
3666,15
3667,76
3668,101
3669,124
3670,85
3671,46
3672,37
3673,13
3674,47
3675,47
3676,14
3677,23
3678,37
3679,61
3680,37
3681,124
3682,77
3683,179
3684,75
3685,176
3686,9
3687,37
3688,77
3689,113
3690,12
3691,77
3692,14
3693,47
3694,114
3695,111
3696,70
3697,9
3698,53
3699,37
3700,73
3701,87
3702,29
3703,14
3704,70
3705,35
3706,63
3707,93
3708,17
3709,115
3710,47
3711,37
3712,179
3713,60
3714,176
3715,160
3716,124
3717,16
3718,16
3719,30
3720,35
3721,53
3722,37
3723,179
3724,31
3725,14
3726,14
3727,124
3728,37
3729,55
3730,76
3731,94
3732,81
3733,33
3734,113
3735,37
3736,170
3737,176
3738,141
3739,70
3740,113
3741,112
3742,62
3743,109
3744,37
3745,141
3746,30
3747,73
3748,13
3749,55
3750,84
3751,31
3752,103
3753,16
3754,14
3755,179
3756,111
3757,31
3758,15
3759,70
3760,14
3761,16
3762,19
3763,60
3764,35
3765,14
3766,15
3767,1
3768,19
3769,44
3770,94
3771,94
3772,22
3773,19
3774,31
3775,94
3776,94
3777,21
3778,35
3779,111
3780,93
3781,14
3782,31
3783,14
3784,148
3785,39
3786,70
3787,34
3788,54
3789,123
3790,35
3791,76
3792,53
3793,60
3794,17
3795,85
3796,64
3797,109
3798,14
3799,87
3800,14
3801,39
3802,84
3803,31
3804,14
3805,160
3806,74
3807,22
3808,29
3809,14
3810,60
3811,73
3812,111
3813,13
3814,162
3815,15
3816,3
3817,109
3818,37
3819,17
3820,70
3821,162
3822,53
3823,31
3824,181
3825,14
3826,21
3827,73
3828,162
3829,172
3830,47
3831,113
3832,38
3833,63
3834,13
3835,106
3836,64
3837,113
3838,16
3839,31
3840,73
3841,46
3842,85
3843,160
3844,1
3845,27
3846,20
3847,134
3848,181
3849,148
3850,63
3851,163
3852,113
3853,70
3854,12
3855,81
3856,96
3857,21
3858,61
3859,3
3860,113
3861,167
3862,47
3863,170
3864,22
3865,33
3866,153
3867,31
3868,21
3869,61
3870,37
3871,14
3872,40
3873,14
3874,172
3875,77
3876,113
3877,33
3878,14
3879,33
3880,131
3881,31
3882,75
3883,3
3884,176
3885,70
3886,13
3887,14
3888,32
3889,87
3890,131
3891,160
3892,135
3893,47
3894,47
3895,55
3896,109
3897,70
3898,72
3899,47
3900,9
3901,13
3902,153
3903,61
3904,91
3905,73
3906,36
3907,99
3908,153
3909,15
3910,27
3911,113
3912,70
3913,19
3914,113
3915,14
3916,128
3917,126
3918,177
3919,20
3920,20
3921,63
3922,124
3923,53
3924,63
3925,123
3926,27
3927,126
3928,16
3929,153
3930,93
3931,14
3932,15
3933,111
3934,148
3935,16
3936,110
3937,37
3938,77
3939,155
3940,14
3941,59
3942,94
3943,20
3944,176
3945,47
3946,73
3947,37
3948,94
3949,38
3950,33
3951,101
3952,181
3953,135
3954,160
3955,84
3956,14
3957,24
3958,73
3959,38
3960,81
3961,181
3962,31
3963,14
3964,55
3965,95
3966,19
3967,59
3968,38
3969,47
3970,70
3971,93
3972,14
3973,76
3974,8
3975,95
3976,19
3977,81
3978,35
3979,70
3980,124
3981,13
3982,14
3983,55
3984,17
3985,73
3986,55
3987,68
3988,38
3989,62
3990,109
3991,33
3992,115
3993,162
3994,37
3995,31
3996,70
3997,109
3998,12
3999,141
4000,81
