id,label
2999,177
3000,16
3001,17
3002,96
3003,16
3004,44
3005,16
3006,17
3007,130
3008,16
3009,16
3010,16
3011,16
3012,177
3013,16
3014,10
3015,16
3016,16
3017,130
3018,17
3019,48
3020,96
3021,96
3022,16
3023,177
3024,95
3025,98
3026,200
3027,16
3028,16
3029,177
3030,44
3031,44
3032,16
3033,16
3034,44
3035,16
3036,177
3037,44
3038,10
3039,16
3040,15
3041,44
3042,16
3043,16
3044,109
3045,177
3046,16
3047,16
3048,17
3049,16
3050,16
3051,16
3052,181
3053,44
3054,70
3055,24
3056,16
3057,17
3058,10
3059,16
3060,16
3061,16
3062,44
3063,16
3064,44
3065,44
3066,44
3067,177
3068,10
3069,200
3070,177
3071,16
3072,89
3073,17
3074,16
3075,44
3076,95
3077,16
3078,106
3079,44
3080,44
3081,44
3082,96
3083,10
3084,200
3085,16
3086,37
3087,44
3088,89
3089,10
3090,177
3091,44
3092,44
3093,17
3094,44
3095,16
3096,16
3097,16
3098,16
3099,10
3100,89
3101,10
3102,44
3103,16
3104,42
3105,44
3106,16
3107,10
3108,177
3109,10
3110,16
3111,16
3112,30
3113,16
3114,16
3115,82
3116,177
3117,10
3118,44
3119,16
3120,16
3121,16
3122,16
3123,16
3124,17
3125,130
3126,44
3127,16
3128,17
3129,10
3130,17
3131,79
3132,16
3133,16
3134,16
3135,16
3136,44
3137,16
3138,24
3139,16
3140,10
3141,44
3142,16
3143,44
3144,44
3145,16
3146,17
3147,10
3148,181
3149,177
3150,44
3151,37
3152,96
3153,89
3154,16
3155,16
3156,16
3157,44
3158,10
3159,44
3160,44
3161,200
3162,44
3163,44
3164,16
3165,30
3166,177
3167,177
3168,177
3169,177
3170,30
3171,43
3172,95
3173,44
3174,130
3175,16
3176,44
3177,44
3178,177
3179,177
3180,16
3181,125
3182,16
3183,16
3184,16
3185,16
3186,16
3187,16
3188,16
3189,10
3190,16
3191,16
3192,16
3193,96
3194,16
3195,16
3196,17
3197,44
3198,16
3199,42
3200,16
3201,16
3202,17
3203,16
3204,177
3205,16
3206,16
3207,44
3208,16
3209,16
3210,96
3211,17
3212,17
3213,16
3214,44
3215,44
3216,96
3217,16
3218,44
3219,16
3220,177
3221,10
3222,44
3223,16
3224,17
3225,16
3226,16
3227,58
3228,44
3229,37
3230,177
3231,37
3232,96
3233,16
3234,16
3235,16
3236,16
3237,44
3238,44
3239,44
3240,16
3241,16
3242,10
3243,17
3244,17
3245,37
3246,37
3247,87
3248,10
3249,44
3250,139
3251,16
3252,177
3253,130
3254,177
3255,177
3256,38
3257,10
3258,26
3259,16
3260,177
3261,96
3262,16
3263,16
3264,16
3265,44
3266,16
3267,16
3268,177
3269,16
3270,8
3271,16
3272,44
3273,44
3274,44
3275,17
3276,10
3277,16
3278,98
3279,44
3280,17
3281,17
3282,42
3283,44
3284,16
3285,16
3286,44
3287,89
3288,44
3289,139
3290,130
3291,16
3292,44
3293,16
3294,16
3295,96
3296,9
3297,16
3298,96
3299,68
3300,16
3301,96
3302,16
3303,70
3304,16
3305,44
3306,89
3307,16
3308,8
3309,26
3310,16
3311,44
3312,16
3313,16
3314,139
3315,10
3316,16
3317,10
3318,16
3319,16
3320,16
3321,16
3322,44
3323,16
3324,16
3325,44
3326,177
3327,16
3328,16
3329,17
3330,10
3331,42
3332,44
3333,177
3334,16
3335,10
3336,96
3337,16
3338,16
3339,16
3340,96
3341,44
3342,16
3343,16
3344,96
3345,44
3346,44
3347,44
3348,10
3349,96
3350,44
3351,10
3352,44
3353,10
3354,16
3355,17
3356,16
3357,44
3358,44
3359,17
3360,106
3361,16
3362,57
3363,177
3364,96
3365,16
3366,44
3367,16
3368,130
3369,17
3370,16
3371,177
3372,17
3373,16
3374,96
3375,44
3376,17
3377,16
3378,16
3379,16
3380,10
3381,10
3382,16
3383,17
3384,57
3385,130
3386,44
3387,44
3388,42
3389,69
3390,161
3391,106
3392,16
3393,10
3394,177
3395,44
3396,130
3397,177
3398,16
3399,16
3400,44
3401,16
3402,10
3403,177
3404,16
3405,44
3406,16
3407,16
3408,96
3409,16
3410,16
3411,16
3412,17
3413,95
3414,16
3415,44
3416,16
3417,95
3418,44
3419,10
3420,44
3421,106
3422,16
3423,16
3424,16
3425,16
3426,24
3427,17
3428,96
3429,27
3430,16
3431,44
3432,44
3433,10
3434,130
3435,173
3436,10
3437,198
3438,106
3439,30
3440,106
3441,2
3442,16
3443,177
3444,16
3445,17
3446,16
3447,44
3448,44
3449,89
3450,10
3451,16
3452,96
3453,10
3454,130
3455,10
3456,130
3457,37
3458,177
3459,106
3460,16
3461,68
3462,16
3463,16
3464,96
3465,27
3466,177
3467,16
3468,177
3469,37
3470,16
3471,16
3472,16
3473,16
3474,17
3475,3
3476,16
3477,16
3478,16
3479,10
3480,16
3481,177
3482,16
3483,16
3484,10
3485,44
3486,16
3487,16
3488,10
3489,44
3490,16
3491,95
3492,10
3493,44
3494,44
3495,95
3496,16
3497,89
3498,16
3499,44
3500,16
3501,16
3502,16
3503,16
3504,17
3505,16
3506,130
3507,96
3508,16
3509,16
3510,200
3511,177
3512,16
3513,1
3514,44
3515,16
3516,16
3517,10
3518,16
3519,16
3520,16
3521,44
3522,177
3523,177
3524,96
3525,16
3526,44
3527,24
3528,14
3529,177
3530,16
3531,44
3532,16
3533,16
3534,44
3535,177
3536,16
3537,12
3538,130
3539,44
3540,16
3541,177
3542,16
3543,10
3544,16
3545,139
3546,10
3547,200
3548,130
3549,139
3550,96
3551,44
3552,16
3553,177
3554,44
3555,44
3556,44
3557,44
3558,16
3559,44
3560,16
3561,36
3562,16
3563,16
3564,44
3565,35
3566,44
3567,44
3568,16
3569,96
3570,37
3571,44
3572,16
3573,7
3574,10
3575,16
3576,130
3577,17
3578,89
3579,44
3580,17
3581,44
3582,16
3583,17
3584,44
3585,16
3586,44
3587,17
3588,16
3589,10
3590,17
3591,44
3592,24
3593,16
3594,16
3595,89
3596,16
3597,16
3598,16
3599,200
3600,16
3601,177
3602,16
3603,16
3604,16
3605,44
3606,44
3607,16
3608,44
3609,16
3610,10
3611,161
3612,130
3613,16
3614,17
3615,44
3616,44
3617,95
3618,10
3619,16
3620,10
3621,177
3622,16
3623,16
3624,10
3625,96
3626,16
3627,16
3628,44
3629,16
3630,96
3631,177
3632,16
3633,16
3634,16
3635,16
3636,44
3637,177
3638,200
3639,130
3640,89
3641,44
3642,17
3643,16
3644,177
3645,96
3646,16
3647,44
3648,44
3649,109
3650,16
3651,37
3652,16
3653,10
3654,95
3655,16
3656,177
3657,12
3658,57
3659,96
3660,16
3661,16
3662,16
3663,130
3664,16
3665,16
3666,16
3667,96
3668,121
3669,37
3670,17
3671,44
3672,44
3673,109
3674,177
3675,96
3676,44
3677,44
3678,161
3679,16
3680,16
3681,69
3682,10
3683,96
3684,16
3685,16
3686,44
3687,177
3688,95
3689,44
3690,16
3691,16
3692,44
3693,96
3694,16
3695,2
3696,16
3697,44
3698,16
3699,16
3700,16
3701,16
3702,16
3703,16
3704,16
3705,16
3706,17
3707,10
3708,139
3709,200
3710,16
3711,16
3712,16
3713,42
3714,177
3715,109
3716,37
3717,16
3718,16
3719,16
3720,44
3721,17
3722,130
3723,130
3724,16
3725,10
3726,44
3727,17
3728,16
3729,96
3730,44
3731,136
3732,16
3733,17
3734,89
3735,48
3736,16
3737,177
3738,200
3739,17
3740,130
3741,44
3742,14
3743,10
3744,130
3745,16
3746,44
3747,9
3748,89
3749,177
3750,24
3751,16
3752,16
3753,16
3754,10
3755,44
3756,89
3757,16
3758,95
3759,16
3760,16
3761,16
3762,96
3763,14
3764,69
3765,16
3766,10
3767,44
3768,44
3769,44
3770,16
3771,44
3772,200
3773,16
3774,16
3775,17
3776,16
3777,17
3778,17
3779,16
3780,44
3781,10
3782,16
3783,44
3784,16
3785,89
3786,16
3787,16
3788,16
3789,130
3790,17
3791,89
3792,16
3793,130
3794,139
3795,87
3796,16
3797,16
3798,14
3799,17
3800,16
3801,177
3802,44
3803,16
3804,44
3805,181
3806,10
3807,200
3808,44
3809,30
3810,27
3811,16
3812,17
3813,17
3814,200
3815,139
3816,9
3817,177
3818,16
3819,17
3820,96
3821,177
3822,87
3823,44
3824,16
3825,16
3826,95
3827,16
3828,16
3829,130
3830,177
3831,196
3832,44
3833,130
3834,44
3835,16
3836,16
3837,44
3838,16
3839,44
3840,44
3841,44
3842,44
3843,16
3844,30
3845,44
3846,177
3847,10
3848,16
3849,17
3850,106
3851,109
3852,37
3853,16
3854,139
3855,16
3856,96
3857,16
3858,44
3859,10
3860,16
3861,177
3862,96
3863,130
3864,16
3865,177
3866,37
3867,37
3868,17
3869,16
3870,16
3871,16
3872,119
3873,44
3874,177
3875,96
3876,30
3877,44
3878,10
3879,37
3880,69
3881,44
3882,24
3883,10
3884,96
3885,16
3886,16
3887,10
3888,17
3889,16
3890,83
3891,96
3892,44
3893,177
3894,96
3895,16
3896,10
3897,10
3898,16
3899,109
3900,10
3901,17
3902,16
3903,17
3904,17
3905,16
3906,44
3907,44
3908,96
3909,44
3910,10
3911,130
3912,16
3913,16
3914,69
3915,16
3916,17
3917,130
3918,96
3919,96
3920,177
3921,130
3922,37
3923,44
3924,10
3925,44
3926,30
3927,16
3928,17
3929,130
3930,44
3931,44
3932,96
3933,44
3934,10
3935,177
3936,44
3937,161
3938,98
3939,16
3940,44
3941,16
3942,30
3943,177
3944,16
3945,16
3946,44
3947,89
3948,130
3949,96
3950,16
3951,16
3952,16
3953,106
3954,16
3955,17
3956,16
3957,44
3958,10
3959,96
3960,89
3961,16
3962,16
3963,16
3964,16
3965,177
3966,44
3967,10
3968,44
3969,177
3970,16
3971,16
3972,89
3973,10
3974,16
3975,177
3976,177
3977,17
3978,17
3979,177
3980,159
3981,16
3982,16
3983,96
3984,17
3985,177
3986,96
3987,17
3988,96
3989,44
3990,44
3991,130
3992,89
3993,96
3994,130
3995,44
3996,16
3997,177
3998,96
3999,17
4000,44
